lat,lon
37.48855352411539,-121.9317998046877
37.48855369525301,-121.93179996562468
37.48855388046115,-121.93180010711993
37.48855405133718,-121.93180026743207
37.488554317553564,-121.93180045380896
37.48855448728043,-121.93180060921017
37.48851600812331,-121.93176608979053
37.48851602150007,-121.93176615452263
37.48851885672159,-121.93176884061009
37.488518775159164,-121.93176876969082
37.48851869177554,-121.93176869811391
37.48851874110549,-121.93176879573778
37.48852125460342,-121.93177111148445
37.48855465821805,-121.93180076431504
37.48852118836614,-121.93177106147651
37.488554852423476,-121.93180087443795
37.48852111999695,-121.93177101245642
37.48852104921149,-121.93177096465129
37.4885550337143,-121.93180100406946
37.4885552062784,-121.93180115319912
37.48852100592837,-121.93177094517996
37.48852311271542,-121.93177306359684
37.48855537980373,-121.9318013019971
37.488555554045504,-121.93180145097293
37.48852305614827,-121.9317730362406
37.48852299746486,-121.93177300929372
37.488555742814015,-121.93180158646668
37.48855553061794,-121.93180160972688
37.48852293664413,-121.93177298307066
37.48852286459735,-121.93177293407877
37.48855570873858,-121.93180176052273
37.48855588924566,-121.93180191156478
37.488524736604,-121.93177487150555
37.48855607264419,-121.93180206270003
37.488524689178725,-121.93177486506913
37.4885246399151,-121.93177485994671
37.48855625883055,-121.93180221519022
37.488556446603305,-121.93180236945994
37.488524588808765,-121.9317748564218
37.48852453593807,-121.93177485463994
37.48855659210052,-121.93180252379695
37.48852438586602,-121.93177466389854
37.488556778917825,-121.93180268019054
37.488526306290595,-121.93177655501485
37.48852626956691,-121.93177656903558
37.48855696658004,-121.93180283838093
37.488557148994914,-121.93180299589777
37.48852623203739,-121.93177658357247
37.48855734047998,-121.93180315628393
37.48852619417045,-121.9317765976606
37.48855751484647,-121.93180329434708
37.48852604306237,-121.9317763843069
37.488557710960436,-121.93180345799138
37.48855790973672,-121.93180362320241
37.48855807607469,-121.93180380222515
37.48852810452828,-121.93177802417148
37.4885280865629,-121.9317780485453
37.48852806878404,-121.93177807423965
37.48855836249438,-121.93180400717519
