lat,lon
37.488468860203994,-121.93185096795055
37.4884688175211,-121.93185096961132
37.48846877149857,-121.93185097007634
37.488468732938685,-121.9318509666519
37.488468680613096,-121.93185096791363
37.48847034266658,-121.93185087539356
37.488470289004695,-121.93185088062685
37.48847023235851,-121.93185088586064
37.48847020592536,-121.93185061068033
37.488473261403286,-121.93185056642973
37.488473213447534,-121.93185056534394
37.48847316269325,-121.93185056436074
37.48847310918096,-121.93185056327547
37.48847308248466,-121.93185056139932
37.488475519770745,-121.93185059058395
37.48847547922873,-121.9318505918432
37.488475436353625,-121.93185059299267
37.488475391011995,-121.93185059349828
37.48847537284401,-121.93185054084199
37.48847532285821,-121.93185053841164
37.48847729061896,-121.9318506234515
37.488477261403375,-121.93185062272244
37.48847723116694,-121.9318506212515
37.48847719998259,-121.93185061831498
37.48847719193823,-121.93185061316403
37.488478870228484,-121.93185060458369
37.48847885950197,-121.93185059844603
37.488478848413536,-121.93185059109193
37.48847883704007,-121.93185058305299
37.48847884525219,-121.9318505799065
37.488478833650866,-121.93185057280506
37.48847882229337,-121.93185056663066
37.48847881133535,-121.9318505614335
37.48847880041289,-121.93185055674158
37.48848034475241,-121.93185071880878
37.48848035566746,-121.9318507157082
37.48848036675559,-121.93185071002065
37.488480377700284,-121.93185070111345
37.48848038788325,-121.93185068852537
37.488481911789,-121.93185091182043
37.48848194237347,-121.93185090166942
37.488481972005985,-121.93185089231956
37.48848200105897,-121.93185088413966
37.48848202989857,-121.93185087633748
37.48848299359898,-121.93185108762867
37.48848303653267,-121.93185108604493
37.4884830783285,-121.93185108383155
37.488483119730944,-121.93185108082821
37.4884839477982,-121.93185127861925
37.48848400103351,-121.93185128132086
37.48848405382644,-121.93185128310009
37.488484105684506,-121.93185128433092
37.488484156967566,-121.9318512855481
37.48848420789614,-121.93185128636281
37.4884848955104,-121.93185137842747
37.48848495538502,-121.93185138153908
37.4884850151554,-121.93185138162805
37.488485075280785,-121.93185137988812
37.488485136066494,-121.93185137757374
37.48848572090573,-121.93185149088731
37.48848578885512,-121.93185149779609
37.48848585574942,-121.93185150394785
37.48848592189258,-121.93185150837247
37.488486672907264,-121.93185175481483
37.48848674658954,-121.93185176613147
37.48848681955266,-121.93185177701298
37.48848689227517,-121.93185178776156
37.48848696476872,-121.93185179762628
37.48848703667631,-121.93185180519684
37.48848783805875,-121.9318520562897
37.48848791943767,-121.93185206673424
37.48848800041451,-121.93185207570261
37.48848808092541,-121.93185208348909
37.48848816097512,-121.93185209035167
37.48848889813121,-121.93185218775368
37.48848898710341,-121.93185220130974
37.488489076199365,-121.93185221342692
37.48848916461608,-121.93185222378385
37.48848925209492,-121.93185223321218
37.48848988601597,-121.93185234438656
37.488489977224766,-121.93185236426493
37.4884900681365,-121.93185238496133
37.48849015904253,-121.93185240466603
37.488490249866835,-121.93185242159295
37.4884907548676,-121.93185260761369
37.48849084975741,-121.93185263092558
37.488490943901155,-121.93185265415183
37.48849103737824,-121.93185267725588
37.48849155915912,-121.93185293614943
37.48849165828011,-121.93185296881957
37.48849175837491,-121.93185300130366
37.48849185942074,-121.93185303380855
37.488491959593894,-121.93185306614724
37.48849249093901,-121.9318533170941
37.488492595657085,-121.93185335888539
37.48849270042786,-121.93185339711418
37.488492804431935,-121.93185343161412
37.488492906898536,-121.93185346317209
37.488493355226026,-121.9318537155878
37.48849346220228,-121.93185375765064
37.48849356934624,-121.9318538017088
37.48849367702026,-121.9318538465185
37.48849378495781,-121.93185389019537
37.48849389323268,-121.93185393236963
37.48849434004992,-121.93185415450412
37.488494456737335,-121.93185420614986
37.48849457379014,-121.93185425858044
37.488494691357396,-121.93185430982572
37.488494809865145,-121.9318543581988
37.48849584399493,-121.93185498260145
37.4884959821603,-121.93185504940236
37.488496119950156,-121.93185511686562
37.48849625557245,-121.93185518600195
37.48849669586091,-121.93185535715008
37.48849683429052,-121.93185543840777
37.48849697305756,-121.93185551872662
37.48849711317576,-121.93185559797327
37.48849725400249,-121.93185567649613
37.48849739438386,-121.93185575401522
37.48849783273124,-121.93185598516384
37.488497977769654,-121.93185606811184
37.48849812348331,-121.93185615127538
37.48849826886687,-121.93185623576359
37.48849841269495,-121.93185632175164
37.48849855531362,-121.93185640868823
37.48849887817334,-121.93185660988226
37.48849902480044,-121.93185670342565
37.48849917257096,-121.93185679815026
37.48849932117464,-121.93185689406778
37.48849969653465,-121.93185715090192
37.48849985012573,-121.93185725514006
37.48850000332838,-121.93185735918102
37.488500156345545,-121.93185746322796
37.48850030963101,-121.9318575672679
37.488500734825344,-121.93185780301626
37.48850089821607,-121.93185791190972
37.48850106281886,-121.93185802114063
37.488501227855,-121.93185813125757
37.48850139082988,-121.93185824155078
37.48850155439901,-121.93185835428673
37.488501979656775,-121.93185852726506
37.48850214690383,-121.93185864423523
37.488502313912065,-121.9318587632902
37.48850248226706,-121.93185888438357
37.488502652257964,-121.93185900624574
37.48850318702448,-121.93185923065535
37.48850336509692,-121.93185935073589
37.48850354257863,-121.93185947062214
37.48850371929105,-121.93185959184476
37.48850389530561,-121.931859714892
37.488504263646355,-121.93185996435196
37.48850444301166,-121.93186009388751
37.48850462235466,-121.931860224924
37.488504802376724,-121.93186035721392
37.488505225800125,-121.93186061221924
37.48850541040343,-121.93186074614874
37.48850559688127,-121.9318608791488
37.48850578522557,-121.93186101103292
37.488505975419436,-121.93186114229616
37.48850646443931,-121.9318613946662
37.4885066615396,-121.93186152759019
37.48850685914921,-121.93186166129895
37.48850705760134,-121.93186179557095
37.48850725717299,-121.93186193103311
37.48850775104976,-121.93186210643717
37.488507957731315,-121.9318622435333
37.48850816516704,-121.93186238229477
37.48850837406447,-121.93186252192567
37.48850858481695,-121.93186266214994
37.488508951224105,-121.93186275047252
37.4885091678239,-121.9318628909465
37.48850938598991,-121.9318630321758
37.48850960545935,-121.9318631746457
37.488509825694116,-121.93186331871124
37.488510046409644,-121.9318634645202
37.48851041018369,-121.93186360743103
37.48851063106302,-121.93186375617665
37.48851085299829,-121.93186390631138
37.48851107576426,-121.93186405762711
37.48851129926031,-121.93186420943013
37.48851152080262,-121.93186437281474
37.488511743251415,-121.93186452380903
37.48851196676089,-121.93186467530089
37.48851219180058,-121.9318648280162
37.48851241892824,-121.9318649822083
37.48851266632885,-121.93186506865824
37.488512895149135,-121.93186522184638
37.488513125269215,-121.9318653751253
37.48851335668896,-121.93186552877563
37.48851358739453,-121.93186568229666
37.48851390763486,-121.93186579847425
37.48851414003165,-121.93186595205525
37.4885143734578,-121.93186610826496
37.488514695322316,-121.93186624981728
37.48851492880173,-121.93186640436882
37.48851516417654,-121.93186656056568
37.48851540172285,-121.93186671828023
37.48851564153299,-121.93186687744534
37.48851588314428,-121.93186703816308
37.488516028416356,-121.9318671684065
37.488516265716704,-121.93186733016667
37.48851650297012,-121.93186749435628
37.48851674048414,-121.93186766060994
37.488516978465036,-121.93186782808402
37.4885172170766,-121.9318679963448
37.48851740880502,-121.93186809865837
37.48851764132606,-121.93186826391144
37.48851787428758,-121.9318684294917
37.488518107745975,-121.9318685950771
37.488518341810185,-121.93186876033644
37.48851841104359,-121.93186880112329
37.48851863834511,-121.9318689586799
37.488518865957396,-121.93186911541379
37.488519093949236,-121.93186927106993
37.48851932228015,-121.93186942594
37.48851947265661,-121.93186936235284
37.488519695506895,-121.93186950556291
37.48851991885131,-121.93186964972212
37.48852014290643,-121.93186979517357
37.48852036795503,-121.93186994220807
37.48852062248228,-121.93186990739694
37.48852084537551,-121.93187004696455
37.488521069640875,-121.93187018668661
37.48852129543461,-121.93187032680068
37.488521522753935,-121.9318704679753
37.488521786224894,-121.9318705990339
37.488522011829225,-121.93187074364022
37.488522238201,-121.93187089020175
37.488522465564756,-121.93187103861142
37.48852269391358,-121.931871188666
37.48852295056515,-121.93187143572102
37.48852317744057,-121.93187158998802
37.48852340541002,-121.9318717444653
37.48852363470791,-121.93187189906959
37.48852386488488,-121.931872053637
37.48852412625747,-121.93187217053841
37.488524354453425,-121.93187232478233
37.48852458051083,-121.93187247761033
37.48852480968647,-121.93187263211061
37.48852503863602,-121.93187278570707
37.488525092857095,-121.93187270288395
37.488525308100975,-121.93187283961218
37.48852552423939,-121.93187297690686
37.48852574160509,-121.93187311420473
