lat,lon
37.4885302543163,-121.93181688509016
37.488530327142435,-121.93181696963683
37.488530764221935,-121.93181699353796
37.488530847286974,-121.93181708297467
37.488530930010874,-121.93181717216089
37.48853101225656,-121.93181726084534
37.4885310941943,-121.93181734732823
37.48853158335589,-121.93181736653301
37.48853167787351,-121.93181745352523
37.48853177285839,-121.93181754067794
37.48853186755066,-121.93181762862707
37.4885319624476,-121.93181771797191
37.48853219513148,-121.93181773795098
37.48853229765257,-121.93181783343798
37.48853239944843,-121.93181792854888
37.4885325006846,-121.93181802367329
37.488532601773684,-121.93181812035935
37.488533184023254,-121.93181818758453
37.48853329544806,-121.93181829784507
37.488533408747415,-121.93181841008003
37.48853352396525,-121.93181852349677
37.488533640795445,-121.93181863743722
37.488533697997354,-121.93181883100168
37.48853382431914,-121.93181895434512
37.48853395112706,-121.93181907929926
37.488534077985555,-121.93181920632016
37.48853420509886,-121.93181933521173
37.48853440338833,-121.93181947925609
37.488534539447535,-121.93181961681638
37.48853467609698,-121.9318197538462
37.48853481361257,-121.93181989043276
37.48853495190985,-121.93182002640162
37.48853525679336,-121.93182009738024
37.48853540362469,-121.93182023654143
37.48853555156529,-121.93182037445983
37.488535700475026,-121.93182051095687
37.48853585002287,-121.93182064580928
37.48853618773542,-121.93182059735258
37.48853634136219,-121.93182073306879
37.48853649568807,-121.93182086884003
37.4885366506787,-121.93182100459687
37.488536806371776,-121.9318211401504
37.488537129412784,-121.93182110796046
37.48853728734789,-121.9318212424053
37.48853744553472,-121.93182137703974
37.48853760430892,-121.93182151293259
37.488537763909754,-121.93182165090492
37.48853788466461,-121.93182184084186
37.48853804680629,-121.93182198871901
37.48853820949214,-121.93182213970337
37.488538372273716,-121.93182229325025
37.48853853535426,-121.93182244902847
37.48853855347392,-121.93182273718777
37.48853860452568,-121.93182298476128
37.48853877654139,-121.93182316092823
37.488538949073046,-121.93182333898184
37.488539122069405,-121.93182351835671
37.488539289283345,-121.93182367808195
37.4885393963869,-121.93182384128593
37.488539575965355,-121.93182401757224
37.488539757160005,-121.93182419472613
37.48853994146387,-121.9318243751561
37.488539994450704,-121.93182445988114
37.488540178142024,-121.93182463279103
37.48854036211059,-121.9318248069724
37.48854054583979,-121.93182498199512
37.488540729261985,-121.93182515759455
37.48854091202439,-121.93182534864586
37.48854092910332,-121.93182548764248
37.48854111168147,-121.93182566202155
37.48854129525546,-121.93182583629194
37.488541479077895,-121.93182601059058
37.48854166297894,-121.93182610865267
37.488541845737515,-121.93182628306506
37.488542030335786,-121.93182645887538
37.48854221674737,-121.93182663633652
37.48854240514253,-121.9318268163916
37.48854259744424,-121.93182700217845
37.48854261178016,-121.93182716404
37.48854280535548,-121.93182734714156
37.48854300137151,-121.93182753116095
37.48854319955456,-121.93182771781318
37.48854340854811,-121.931827902416
37.4885434668879,-121.93182805836724
37.488543668977535,-121.93182825311267
37.48854387238414,-121.93182844923162
37.48854407771329,-121.93182864627006
37.48854400283967,-121.93182860034094
37.48854420116192,-121.93182878834445
37.48854440172818,-121.93182897788238
37.488544604112086,-121.93182916922022
37.488544808200466,-121.93182936107473
37.48854502300158,-121.93182952074153
37.48854516543553,-121.93182946765057
37.488545364673094,-121.93182964042904
37.48854556561894,-121.93182981440913
37.4885457674443,-121.93182998991513
37.48854578212591,-121.93183003127147
37.48854597501641,-121.93183020095778
37.48854616853079,-121.9318303724025
37.48854636309046,-121.93183054609482
37.488546559010935,-121.93183072182967
37.48854658620908,-121.931830882117
37.48854677319705,-121.9318310598082
37.48854696090946,-121.9318312368193
37.48854714884493,-121.93183141341764
37.4885473367779,-121.93183159037712
37.4885476723271,-121.93183158326173
37.48854785766864,-121.93183175017836
37.488548042823815,-121.93183191966705
37.48854822887629,-121.93183209274407
37.48854841418563,-121.93183226748013
37.48854852273489,-121.93183238288152
37.48854871196165,-121.93183256048087
37.48854890313787,-121.9318327380088
37.48854909562164,-121.93183291552485
37.488549288664935,-121.93183309346244
37.488549380164784,-121.93183320866326
37.48854957122231,-121.9318333872543
37.48854976295592,-121.93183356740354
37.48854995585487,-121.93183374884266
37.48855015011501,-121.93183393192444
37.48855019760362,-121.93183400926694
37.48855038539675,-121.93183419080384
37.48855057266046,-121.93183437370513
37.488550759974515,-121.93183455744075
37.488550947965166,-121.93183474190474
37.488551149598415,-121.93183491774646
37.48855143036266,-121.93183499025434
37.48855161941375,-121.93183517154057
37.48855180962333,-121.93183535347352
37.48855200123172,-121.93183553451532
37.48855219856529,-121.93183570612223
37.48855239727094,-121.93183580070765
37.48855259403879,-121.9318359787084
37.48855279263405,-121.9318361603901
37.48855299318286,-121.93183634489564
37.48855319605505,-121.93183653121024
37.488553349285766,-121.93183659009921
37.48855355767999,-121.93183677382247
37.488553769091375,-121.93183695920285
37.48855398350943,-121.93183714610831
37.48855420051804,-121.93183733443078
37.488554416231736,-121.93183755919789
37.48855451805592,-121.93183767272073
37.488554735601774,-121.93183786115026
37.48855495425194,-121.93183805028359
37.48855516346759,-121.93183824575132
37.48855517807215,-121.93183828455747
37.48855538163479,-121.93183846519428
37.488555585388,-121.93183864757387
37.488555789743856,-121.93183883085962
37.48855599470818,-121.93183901450075
37.48855620124257,-121.93183919948731
37.48855622155094,-121.93183927967569
37.48855641195181,-121.93183945352864
37.48855660249968,-121.93183962715311
37.48855679935139,-121.93183980370596
37.48855693127483,-121.93183986069124
37.48855711873017,-121.93184002159711
37.48855730598142,-121.93184018371072
37.48855749518653,-121.93184034869932
37.488557682677246,-121.93184051270524
37.48855786468365,-121.93184069623707
37.4885580730873,-121.93184079398296
37.48855826348812,-121.9318409556073
37.48855845576563,-121.9318411177707
37.488558644740955,-121.93184127797954
37.48855878495614,-121.93184162563976
37.48855898030536,-121.9318417979678
37.48855917789881,-121.93184197159925
37.48855937738839,-121.93184214682059
37.48855957587208,-121.93184232520763
37.4885597166534,-121.9318424628663
37.4885599206394,-121.93184264806568
37.488560125989345,-121.93184283583423
37.488560332955686,-121.93184302574574
37.48856054122064,-121.9318432170701
37.48856061906433,-121.93184326485066
37.48856082285438,-121.93184345052306
37.48856102714535,-121.93184363646391
37.4885612318768,-121.93184382292037
37.48856144653363,-121.93184399226432
37.488561503709434,-121.93184392769592
37.48856169944817,-121.93184409564113
37.48856189373314,-121.93184426478483
37.488562086564045,-121.93184443595226
37.48856227878265,-121.93184460902735
