lat,lon
37.48853121098269,-121.93181498034868
37.48853030733788,-121.93181453203091
37.488530312409225,-121.93181453040715
37.48853031479621,-121.93181452505627
37.48853031426062,-121.93181451631773
37.48853650344582,-121.93181737705433
37.488536497012895,-121.93181737137847
37.488536487472935,-121.93181736369463
37.48853647472074,-121.93181735404562
37.488536458579816,-121.93181734227726
37.48853569014861,-121.93181689451708
37.488535672585726,-121.93181687963227
37.48853565247016,-121.93181686178701
37.488535630162694,-121.9318168417227
37.48853560532561,-121.93181681981667
37.48853559734193,-121.93181681091446
37.48853783419427,-121.93181786069022
37.48853780786852,-121.93181783546818
37.488537780258746,-121.93181780783489
37.48853775113011,-121.93181777884541
37.48853774256108,-121.93181775759837
37.48854494363767,-121.93182125842459
37.4885449181411,-121.93182123051142
37.488544891475904,-121.9318211997231
37.4885448637528,-121.93182116644769
37.488548096340274,-121.93182274031794
37.488548074213135,-121.93182271024656
37.4885480518764,-121.93182267658545
37.48854802908216,-121.93182263877019
37.48854800545418,-121.93182259838399
37.48854764804331,-121.9318223839353
37.48854603075173,-121.93182163853844
37.488546010099554,-121.93182160333791
37.48854598882619,-121.93182156677314
37.488545967487006,-121.93182152830799
37.48854557779651,-121.93182131954883
37.48854310585981,-121.93182012285632
37.488543088303075,-121.93182009056746
37.48854307061216,-121.93182005704053
37.48854305285279,-121.93182002251845
37.48854272700236,-121.93181984181
37.48853795183472,-121.93181756119756
37.48853793743298,-121.93181753220749
37.488537921966326,-121.93181750299232
37.48853790596001,-121.93181747365635
37.48853784452239,-121.93181746151795
37.488534219266455,-121.9318157828043
37.48853420611349,-121.93181576328928
37.488534191749146,-121.93181574303227
37.48853417656042,-121.93181572248145
37.48853416753413,-121.93181571362805
37.488538149537895,-121.93181771928059
37.4885381430114,-121.9318177101609
37.488538135926774,-121.93181770186632
37.48853812839247,-121.93181769360169
37.48853812620531,-121.93181768658924
37.48854610766159,-121.93182154386798
37.48854610982801,-121.93182154217516
37.48854611130829,-121.93182154016115
37.48854611239485,-121.93182153758227
37.48854611896568,-121.93182153289634
37.4885464490731,-121.93182183699246
37.48854645746603,-121.93182184048345
37.488546464251165,-121.9318218436693
37.48854646945375,-121.93182184628323
37.48854647330311,-121.93182185785496
37.48854401103641,-121.93182090725709
37.48854402118474,-121.93182092127506
37.488544030771635,-121.93182093525311
37.48854404013258,-121.9318209483642
37.488544127839006,-121.93182102300561
37.48854345252526,-121.9318207791376
37.48854346975463,-121.93182079678392
37.48854348710921,-121.93182081454343
37.488543504313384,-121.9318208331242
37.48854304371186,-121.93182076161622
37.48854307097676,-121.93182078610035
37.48854309878848,-121.93182080955681
37.48854312707356,-121.93182083254362
37.48854315575439,-121.93182085644823
37.48854021790343,-121.93181954223861
37.488540256373945,-121.931819579391
37.48854029560174,-121.93181961597473
37.4885403354752,-121.93181965161521
37.488540375929865,-121.93181968663788
37.48854038337351,-121.93181966939831
37.4885429567882,-121.93182104579225
37.48854300985027,-121.93182108622858
37.48854306408776,-121.93182112701109
37.48854311898364,-121.931821169529
